order_id,transaction_id,customer_id,product_id,category,amount,quantity,order_date,payment_method,customer_location,device_id,channel,shipping_date,delivery_status,return_status,return_request_date,return_reason,return_resolution,refund_amount,refund_date,customer_segment,customer_tenure_days,shipping_address_id,billing_address_id,abuse_label,abuse_type
ORD506860,TXN506860,CUST502350,FOO-1006,Footwear,1027.46,1,2024-10-11,UPI,"Ludhiana, Punjab",DEV808166,Website,2024-10-13,Delivered,Not Returned,,,,,,Premium,354,ADDR904784,ADDR904784,0,none
ORD506861,TXN506861,CUST502350,ACC-1013,Accessories,1318.58,1,2024-12-02,Credit Card,"Ludhiana, Punjab",DEV808166,Marketplace,2024-12-05,Delivered,Not Returned,,,,,,Premium,354,ADDR904784,ADDR904784,0,none
ORD506862,TXN506862,CUST502351,ELE-1090,Electronics,901.15,1,2024-05-11,Credit Card,"Vijayawada, Andhra Pradesh",DEV809261,Website,2024-05-15,Delivered,Not Returned,,,,,,Budget,288,ADDR902939,ADDR902939,0,none
ORD506863,TXN506863,CUST502351,ELE-1001,Electronics,3938.2,1,2024-05-28,UPI,"Vijayawada, Andhra Pradesh",DEV809261,Mobile App,2024-06-01,Delivered,Refunded,2024-06-13,Size issue,refund,3233.79,2024-06-17,Budget,288,ADDR902939,ADDR908888,0,none
ORD506864,TXN506864,CUST502351,HOM-1030,Home,1005.83,1,2024-06-11,Debit Card,"Vijayawada, Andhra Pradesh",DEV809261,Mobile App,2024-06-12,Delivered,Not Returned,,,,,,Budget,288,ADDR902939,ADDR902939,0,none
ORD506865,TXN506865,CUST502351,GRO-1079,Grocery,215.09,1,2024-06-19,UPI,"Vijayawada, Andhra Pradesh",DEV809261,Marketplace,2024-06-21,Delivered,Not Returned,,,,,,Budget,288,ADDR902939,ADDR902939,0,none
ORD506866,TXN506866,CUST502351,FAS-1086,Fashion,2515.76,2,2024-09-27,Credit Card,"Vijayawada, Andhra Pradesh",DEV809261,Mobile App,2024-09-29,Delivered,Not Returned,,,,,,Budget,288,ADDR902939,ADDR902939,0,none
ORD506867,TXN506867,CUST502352,ELE-1023,Electronics,5936.62,2,2024-05-12,UPI,"Vijayawada, Andhra Pradesh",DEV805263,Mobile App,2024-05-14,Delivered,Not Returned,,,,,,Mass Market,832,ADDR903605,ADDR903605,0,none
ORD506868,TXN506868,CUST502353,BEA-1039,Beauty,1288.85,3,2024-04-24,UPI,"Kolkata, West Bengal",DEV802528,Website,2024-04-26,Delivered,Returned,2024-05-02,Quality issue,replacement,,,Premium,220,ADDR901420,ADDR901420,1,refund_abuse
ORD506869,TXN506869,CUST502354,BEA-1096,Beauty,271.29,2,2024-09-29,Net Banking,"Varanasi, Uttar Pradesh",DEV803507,Mobile App,2024-10-02,Delivered,Not Returned,,,,,,Mass Market,1607,ADDR901455,ADDR901455,0,none
ORD506870,TXN506870,CUST502355,ELE-1027,Electronics,3662.74,1,2024-05-10,Debit Card,"Agra, Uttar Pradesh",DEV807265,Website,2024-05-11,Delivered,Not Returned,,,,,,Mass Market,191,ADDR901414,ADDR901414,0,none
ORD506871,TXN506871,CUST502356,SPO-1081,Sports,3492.02,2,2024-01-19,Wallet,"Ahmedabad, Gujarat",DEV806867,Mobile App,2024-01-22,Delivered,Not Returned,,,,,,Mass Market,959,ADDR904056,ADDR904056,0,none
ORD506872,TXN506872,CUST502356,FOO-1022,Footwear,1470.48,1,2024-05-19,Credit Card,"Ahmedabad, Gujarat",DEV806867,Mobile App,2024-05-21,Delivered,Not Returned,,,,,,Mass Market,959,ADDR904056,ADDR904056,0,none
ORD506873,TXN506873,CUST502357,HOM-1063,Home,2452.64,1,2024-02-20,UPI,"Raipur, Chhattisgarh",DEV805864,Mobile App,2024-02-23,Delivered,Returned,2024-02-28,Quality issue,replacement,,,Budget,484,ADDR904175,ADDR904175,0,none
ORD506874,TXN506874,CUST502357,ELE-1082,Electronics,709.06,1,2024-02-25,Credit Card,"Raipur, Chhattisgarh",DEV805864,Mobile App,2024-02-27,Delivered,Not Returned,,,,,,Budget,484,ADDR904175,ADDR904175,0,none
ORD506875,TXN506875,CUST502357,GRO-1017,Grocery,993.63,1,2024-08-10,UPI,"Raipur, Chhattisgarh",DEV805864,Mobile App,2024-08-11,Delivered,Return Requested,2024-08-16,Quality issue,replacement,,,Budget,484,ADDR904175,ADDR904175,0,none
ORD506876,TXN506876,CUST502357,FAS-1061,Fashion,363.12,1,2024-11-09,Wallet,"Raipur, Chhattisgarh",DEV805864,Mobile App,2024-11-12,Delivered,Not Returned,,,,,,Budget,484,ADDR904175,ADDR904175,0,none
ORD506877,TXN506877,CUST502357,ACC-1092,Accessories,178.98,1,2024-12-01,Debit Card,"Raipur, Chhattisgarh",DEV805864,Marketplace,2024-12-04,Delivered,Not Returned,,,,,,Budget,484,ADDR904175,ADDR904175,0,none
ORD506878,TXN506878,CUST502358,ACC-1025,Accessories,1071.66,1,2024-02-07,Credit Card,"Surat, Gujarat",DEV807194,Marketplace,2024-02-10,Delivered,Not Returned,,,,,,Mass Market,1517,ADDR905267,ADDR905267,0,none
ORD506879,TXN506879,CUST502358,GRO-1011,Grocery,773.49,1,2024-10-27,Credit Card,"Surat, Gujarat",DEV807194,Mobile App,2024-10-29,Delivered,Refunded,2024-10-31,Product not as described,refund,732.02,2024-11-05,Mass Market,1517,ADDR905267,ADDR902982,0,none
ORD506880,TXN506880,CUST502358,GRO-1017,Grocery,351.41,1,2024-10-31,Debit Card,"Surat, Gujarat",DEV807194,Website,2024-11-04,Delivered,Not Returned,,,,,,Mass Market,1517,ADDR905267,ADDR905267,0,none
ORD506881,TXN506881,CUST502359,HOM-1011,Home,967.14,1,2024-01-22,Credit Card,"Pune, Maharashtra",DEV803355,Mobile App,2024-01-23,Delivered,Return Requested,2024-02-04,Late delivery,replacement,,,Mass Market,199,ADDR901379,ADDR901379,1,serial_return_abuse
ORD506882,TXN506882,CUST502359,FOO-1067,Footwear,1389.22,1,2024-01-30,Debit Card,"Pune, Maharashtra",DEV803355,Mobile App,2024-01-31,Delivered,Return Requested,2024-02-12,Wrong product,refund,,,Mass Market,199,ADDR901379,ADDR901379,1,serial_return_abuse
ORD506883,TXN506883,CUST502359,BEA-1025,Beauty,820.44,2,2024-04-22,UPI,"Pune, Maharashtra",DEV803355,Mobile App,2024-04-25,Delivered,Not Returned,,,,,,Mass Market,199,ADDR901379,ADDR901379,0,none
ORD506884,TXN506884,CUST502359,GRO-1087,Grocery,784.55,2,2024-06-05,UPI,"Pune, Maharashtra",DEV803355,Website,2024-06-08,Delivered,Not Returned,,,,,,Mass Market,199,ADDR901379,ADDR901379,0,none
ORD506885,TXN506885,CUST502359,BEA-1053,Beauty,977.9,2,2024-07-16,EMI,"Pune, Maharashtra",DEV803355,Mobile App,2024-07-17,Delivered,Refunded,2024-07-19,Changed mind,refund,932.8,2024-07-20,Mass Market,199,ADDR901379,ADDR901379,1,serial_return_abuse
ORD506886,TXN506886,CUST502360,SPO-1043,Sports,2000.26,1,2024-01-04,Debit Card,"Nashik, Maharashtra",DEV802817,Website,2024-01-08,Delivered,Not Returned,,,,,,Mass Market,241,ADDR908522,ADDR908522,0,none
ORD506887,TXN506887,CUST502360,FAS-1007,Fashion,1644.97,1,2024-09-14,Credit Card,"Nashik, Maharashtra",DEV802817,Marketplace,2024-09-17,Delivered,Refunded,2024-09-19,Changed mind,refund,1284.13,2024-09-20,Mass Market,241,ADDR908522,ADDR908522,0,none
ORD506888,TXN506888,CUST502360,GRO-1099,Grocery,285.7,2,2024-10-20,UPI,"Nashik, Maharashtra",DEV802817,Mobile App,2024-10-24,Delivered,Refunded,2024-11-03,Quality issue,refund,240.82,2024-11-07,Mass Market,241,ADDR908522,ADDR908522,0,none
ORD506889,TXN506889,CUST502360,ACC-1018,Accessories,685.54,1,2024-10-31,UPI,"Nashik, Maharashtra",DEV802817,Mobile App,2024-11-03,Delivered,Not Returned,,,,,,Mass Market,241,ADDR908522,ADDR908522,0,none
ORD506890,TXN506890,CUST502360,SPO-1038,Sports,2884.93,2,2024-11-11,Net Banking,"Nashik, Maharashtra",DEV802817,Website,2024-11-15,Delivered,Not Returned,,,,,,Mass Market,241,ADDR908522,ADDR908522,0,none
ORD506891,TXN506891,CUST502360,FOO-1036,Footwear,2997.19,3,2024-12-09,UPI,"Nashik, Maharashtra",DEV802817,Marketplace,2024-12-10,Delivered,Not Returned,,,,,,Mass Market,241,ADDR908522,ADDR908522,0,none
ORD506892,TXN506892,CUST502361,GRO-1060,Grocery,182.42,2,2024-03-25,Net Banking,"Hyderabad, Telangana",DEV803323,Mobile App,2024-03-29,Delivered,Returned,2024-04-06,Changed mind,replacement,,,Premium,249,ADDR905627,ADDR905627,0,none
ORD506893,TXN506893,CUST502361,SPO-1077,Sports,1641.29,1,2024-05-17,UPI,"Hyderabad, Telangana",DEV803323,Mobile App,2024-05-19,Delivered,Not Returned,,,,,,Premium,249,ADDR905627,ADDR905627,0,none
ORD506894,TXN506894,CUST502361,GRO-1073,Grocery,811.0,1,2024-08-26,Debit Card,"Hyderabad, Telangana",DEV803323,Marketplace,2024-08-30,Delivered,Refunded,2024-09-10,Size issue,refund,624.77,2024-09-11,Premium,249,ADDR905627,ADDR905627,0,none
ORD506895,TXN506895,CUST502362,FAS-1064,Fashion,2419.43,1,2024-02-20,UPI,"Chennai, Tamil Nadu",DEV802267,Marketplace,2024-02-23,Delivered,Not Returned,,,,,,Budget,220,ADDR909097,ADDR909097,0,none
ORD506896,TXN506896,CUST502362,FAS-1081,Fashion,1353.94,3,2024-08-18,UPI,"Chennai, Tamil Nadu",DEV802267,Mobile App,2024-08-22,Delivered,Return Requested,2024-08-27,Damaged product,replacement,,,Budget,220,ADDR909097,ADDR909097,0,none
ORD506897,TXN506897,CUST502362,ACC-1041,Accessories,1864.67,1,2024-10-20,Net Banking,"Chennai, Tamil Nadu",DEV802267,Mobile App,2024-10-24,Delivered,Not Returned,,,,,,Budget,220,ADDR909097,ADDR909097,0,none
ORD506898,TXN506898,CUST502363,FAS-1011,Fashion,358.93,1,2024-01-04,UPI,"Coimbatore, Tamil Nadu",DEV804407,Marketplace,2024-01-05,Delivered,Not Returned,,,,,,High Value,1746,ADDR907402,ADDR909294,0,none
ORD506899,TXN506899,CUST502363,SPO-1044,Sports,3213.74,3,2024-01-10,UPI,"Coimbatore, Tamil Nadu",DEV804407,Mobile App,2024-01-13,Delivered,Refunded,2024-01-15,Product not as described,refund,3080.97,2024-01-21,High Value,1746,ADDR907402,ADDR907402,0,none
ORD506900,TXN506900,CUST502363,SPO-1036,Sports,2057.49,1,2024-02-16,Credit Card,"Coimbatore, Tamil Nadu",DEV804407,Mobile App,2024-02-20,Delivered,Not Returned,,,,,,High Value,1746,ADDR907402,ADDR907402,0,none
ORD506901,TXN506901,CUST502363,SPO-1067,Sports,2159.25,2,2024-03-30,EMI,"Coimbatore, Tamil Nadu",DEV804407,Mobile App,2024-04-01,Delivered,Not Returned,,,,,,High Value,1746,ADDR907402,ADDR907402,0,none
ORD506902,TXN506902,CUST502364,FAS-1025,Fashion,2084.87,2,2024-04-14,UPI,"Vijayawada, Andhra Pradesh",DEV807778,Mobile App,2024-04-17,Delivered,Not Returned,,,,,,Budget,74,ADDR902205,ADDR902205,0,none
ORD506903,TXN506903,CUST502364,ACC-1057,Accessories,948.94,2,2024-04-23,Credit Card,"Vijayawada, Andhra Pradesh",DEV807778,Website,2024-04-25,Delivered,Not Returned,,,,,,Budget,74,ADDR902205,ADDR902205,0,none
ORD506904,TXN506904,CUST502364,BEA-1049,Beauty,1230.21,1,2024-07-22,UPI,"Vijayawada, Andhra Pradesh",DEV807778,Website,2024-07-24,Delivered,Not Returned,,,,,,Budget,74,ADDR902205,ADDR902205,0,none
ORD506905,TXN506905,CUST502364,FOO-1048,Footwear,2643.03,1,2024-08-26,UPI,"Vijayawada, Andhra Pradesh",DEV807778,Mobile App,2024-08-28,Delivered,Not Returned,,,,,,Budget,74,ADDR902205,ADDR902205,0,none
ORD506906,TXN506906,CUST502364,BEA-1006,Beauty,527.13,1,2024-11-16,Debit Card,"Vijayawada, Andhra Pradesh",DEV807778,Social Commerce,2024-11-20,Delivered,Not Returned,,,,,,Budget,74,ADDR902205,ADDR902205,0,none
ORD506907,TXN506907,CUST502365,GRO-1035,Grocery,119.77,1,2024-01-25,UPI,"Varanasi, Uttar Pradesh",DEV804445,Mobile App,2024-01-26,Delivered,Not Returned,,,,,,Mass Market,186,ADDR907879,ADDR903994,0,none
ORD506908,TXN506908,CUST502365,FAS-1091,Fashion,1630.99,1,2024-06-24,UPI,"Varanasi, Uttar Pradesh",DEV804445,Social Commerce,2024-06-25,Delivered,Not Returned,,,,,,Mass Market,186,ADDR907879,ADDR907879,0,none
ORD506909,TXN506909,CUST502366,HOM-1079,Home,683.41,1,2024-02-15,Credit Card,"Lucknow, Uttar Pradesh",DEV808387,Mobile App,2024-02-17,Delivered,Not Returned,,,,,,Budget,1327,ADDR903639,ADDR903639,0,none
ORD506910,TXN506910,CUST502366,SPO-1048,Sports,2342.8,1,2024-02-26,Wallet,"Lucknow, Uttar Pradesh",DEV808387,Marketplace,2024-02-28,Delivered,Not Returned,,,,,,Budget,1327,ADDR903639,ADDR903639,0,none
ORD506911,TXN506911,CUST502366,FOO-1031,Footwear,934.54,1,2024-08-04,Credit Card,"Lucknow, Uttar Pradesh",DEV808387,Mobile App,2024-08-06,Delivered,Not Returned,,,,,,Budget,1327,ADDR903639,ADDR903639,0,none
ORD506912,TXN506912,CUST502367,SPO-1060,Sports,682.5,1,2024-11-10,Wallet,"Mumbai, Maharashtra",DEV801515,Mobile App,2024-11-11,Delivered,Not Returned,,,,,,Budget,395,ADDR902920,ADDR902920,0,none
ORD506913,TXN506913,CUST502368,BEA-1082,Beauty,374.32,1,2024-05-04,Wallet,"Nagpur, Maharashtra",DEV809953,Website,2024-05-05,Delivered,Not Returned,,,,,,Premium,1021,ADDR901082,ADDR901082,0,none
ORD506914,TXN506914,CUST502368,FAS-1013,Fashion,1931.86,1,2024-05-17,Wallet,"Nagpur, Maharashtra",DEV809953,Mobile App,2024-05-21,Delivered,Not Returned,,,,,,Premium,1021,ADDR901082,ADDR901082,0,none
ORD506915,TXN506915,CUST502368,SPO-1072,Sports,2149.52,1,2024-07-06,UPI,"Nagpur, Maharashtra",DEV809953,Mobile App,2024-07-09,Delivered,Not Returned,,,,,,Premium,1021,ADDR901082,ADDR901800,0,none
ORD506916,TXN506916,CUST502368,GRO-1090,Grocery,110.75,1,2024-09-24,Credit Card,"Nagpur, Maharashtra",DEV809953,Mobile App,2024-09-27,Delivered,Not Returned,,,,,,Premium,1021,ADDR901082,ADDR901082,0,none
ORD506917,TXN506917,CUST502368,FOO-1030,Footwear,1761.9,1,2024-12-13,Credit Card,"Nagpur, Maharashtra",DEV809953,Mobile App,2024-12-14,Delivered,Not Returned,,,,,,Premium,1021,ADDR901082,ADDR901082,0,none
ORD506918,TXN506918,CUST502368,FAS-1081,Fashion,1457.83,1,2024-12-13,Debit Card,"Nagpur, Maharashtra",DEV809953,Website,2024-12-17,Delivered,Not Returned,,,,,,Premium,1021,ADDR901082,ADDR901082,0,none
ORD506919,TXN506919,CUST502369,SPO-1085,Sports,1764.15,1,2024-03-11,EMI,"Mysuru, Karnataka",DEV802992,Website,2024-03-13,Delivered,Refunded,2024-03-16,Product not as described,refund,1401.75,2024-03-22,Budget,551,ADDR904159,ADDR904159,0,none
ORD506920,TXN506920,CUST502369,FAS-1082,Fashion,2079.19,1,2024-03-26,UPI,"Mysuru, Karnataka",DEV802992,Marketplace,2024-03-29,Delivered,Not Returned,,,,,,Budget,551,ADDR904159,ADDR904159,0,none
ORD506921,TXN506921,CUST502369,FOO-1059,Footwear,3289.29,1,2024-07-16,UPI,"Mysuru, Karnataka",DEV802992,Mobile App,2024-07-19,Delivered,Not Returned,,,,,,Budget,551,ADDR904159,ADDR904159,0,none
ORD506922,TXN506922,CUST502369,ELE-1051,Electronics,2958.68,1,2024-11-20,Credit Card,"Mysuru, Karnataka",DEV802992,Marketplace,2024-11-22,Delivered,Not Returned,,,,,,Budget,551,ADDR904159,ADDR904159,0,none
ORD506923,TXN506923,CUST502370,GRO-1024,Grocery,63.41,1,2024-03-01,UPI,"Agra, Uttar Pradesh",DEV809486,Mobile App,2024-03-04,Delivered,Not Returned,,,,,,Mass Market,77,ADDR909384,ADDR909384,0,none
ORD506924,TXN506924,CUST502370,SPO-1078,Sports,3443.8,1,2024-04-12,Net Banking,"Agra, Uttar Pradesh",DEV809486,Mobile App,2024-04-15,Delivered,Not Returned,,,,,,Mass Market,77,ADDR909384,ADDR909384,0,none
ORD506925,TXN506925,CUST502370,SPO-1004,Sports,3122.92,1,2024-05-30,UPI,"Agra, Uttar Pradesh",DEV809486,Mobile App,2024-06-02,Delivered,Not Returned,,,,,,Mass Market,77,ADDR909384,ADDR909384,0,none
ORD506926,TXN506926,CUST502370,FAS-1048,Fashion,2812.22,1,2024-06-18,UPI,"Agra, Uttar Pradesh",DEV809486,Mobile App,2024-06-20,Delivered,Not Returned,,,,,,Mass Market,77,ADDR909384,ADDR909384,0,none
ORD506927,TXN506927,CUST502371,ACC-1065,Accessories,612.57,1,2024-11-24,Credit Card,"Kolkata, West Bengal",DEV802880,Social Commerce,2024-11-25,Delivered,Not Returned,,,,,,High Value,777,ADDR904554,ADDR904554,0,none
ORD506928,TXN506928,CUST502372,SPO-1023,Sports,1090.92,1,2024-08-10,Debit Card,"Ahmedabad, Gujarat",DEV802367,Mobile App,2024-08-13,Delivered,Refunded,2024-08-19,Quality issue,refund,888.73,2024-08-21,Budget,480,ADDR903073,ADDR903073,0,none
ORD506929,TXN506929,CUST502373,SPO-1016,Sports,4271.04,1,2024-06-21,Credit Card,"Vadodara, Gujarat",DEV802506,Mobile App,2024-06-23,Delivered,Not Returned,,,,,,Budget,438,ADDR906710,ADDR906710,0,none
ORD506930,TXN506930,CUST502373,ACC-1071,Accessories,737.64,2,2024-08-14,Debit Card,"Vadodara, Gujarat",DEV802506,Website,2024-08-17,Delivered,Not Returned,,,,,,Budget,438,ADDR906710,ADDR906710,0,none
ORD506931,TXN506931,CUST502373,HOM-1044,Home,269.0,1,2024-11-18,Wallet,"Vadodara, Gujarat",DEV802506,Marketplace,2024-11-20,Delivered,Not Returned,,,,,,Budget,438,ADDR906710,ADDR906710,0,none
ORD506932,TXN506932,CUST502374,ACC-1035,Accessories,511.71,1,2024-06-17,Debit Card,"Varanasi, Uttar Pradesh",DEV808652,Website,2024-06-18,Delivered,Not Returned,,,,,,Mass Market,632,ADDR909123,ADDR909123,0,none
ORD506933,TXN506933,CUST502374,ACC-1094,Accessories,1266.95,1,2024-07-14,Credit Card,"Varanasi, Uttar Pradesh",DEV808652,Mobile App,2024-07-15,Delivered,Not Returned,,,,,,Mass Market,632,ADDR909123,ADDR909123,0,none
ORD506934,TXN506934,CUST502374,ELE-1043,Electronics,2683.87,2,2024-08-09,UPI,"Varanasi, Uttar Pradesh",DEV808652,Marketplace,2024-08-10,Delivered,Not Returned,,,,,,Mass Market,632,ADDR909123,ADDR909123,0,none
ORD506935,TXN506935,CUST502374,GRO-1035,Grocery,549.63,1,2024-09-03,Credit Card,"Varanasi, Uttar Pradesh",DEV808652,Marketplace,2024-09-06,Delivered,Not Returned,,,,,,Mass Market,632,ADDR909123,ADDR909123,0,none
ORD506936,TXN506936,CUST502375,SPO-1022,Sports,3052.55,2,2024-05-01,Debit Card,"Indore, Madhya Pradesh",DEV805097,Marketplace,2024-05-05,Delivered,Returned,2024-05-12,Product not as described,replacement,,,Mass Market,425,ADDR903833,ADDR903833,0,none
ORD506937,TXN506937,CUST502376,FOO-1035,Footwear,1473.77,1,2024-01-30,UPI,"Thiruvananthapuram, Kerala",DEV805605,Website,2024-02-02,Delivered,Not Returned,,,,,,Budget,1499,ADDR907436,ADDR907436,0,none
ORD506938,TXN506938,CUST502376,ELE-1059,Electronics,5601.04,1,2024-03-18,Wallet,"Thiruvananthapuram, Kerala",DEV805605,Mobile App,2024-03-22,Delivered,Not Returned,,,,,,Budget,1499,ADDR907436,ADDR907436,0,none
ORD506939,TXN506939,CUST502376,HOM-1054,Home,336.53,1,2024-11-06,UPI,"Thiruvananthapuram, Kerala",DEV805605,Mobile App,2024-11-08,Delivered,Not Returned,,,,,,Budget,1499,ADDR907436,ADDR907436,0,none
ORD506940,TXN506940,CUST502377,BEA-1013,Beauty,471.02,1,2024-03-27,Debit Card,"Vijayawada, Andhra Pradesh",DEV806105,Marketplace,2024-03-29,Delivered,Refunded,2024-04-09,Changed mind,refund,389.0,2024-04-14,Budget,1599,ADDR903714,ADDR903714,1,serial_return_abuse
ORD506941,TXN506941,CUST502377,SPO-1072,Sports,3416.44,1,2024-04-24,Credit Card,"Vijayawada, Andhra Pradesh",DEV806105,Mobile App,2024-04-27,Delivered,Refunded,2024-05-02,Changed mind,refund,3351.38,2024-05-05,Budget,1599,ADDR903714,ADDR903714,1,serial_return_abuse
ORD506942,TXN506942,CUST502377,FOO-1080,Footwear,3179.18,1,2024-06-05,Debit Card,"Vijayawada, Andhra Pradesh",DEV806105,Website,2024-06-07,Delivered,Not Returned,,,,,,Budget,1599,ADDR903714,ADDR903714,0,none
ORD506943,TXN506943,CUST502377,FOO-1090,Footwear,1355.9,1,2024-08-04,UPI,"Vijayawada, Andhra Pradesh",DEV806105,Website,2024-08-07,Delivered,Refunded,2024-08-10,Size issue,refund,1171.13,2024-08-17,Budget,1599,ADDR903714,ADDR903714,1,serial_return_abuse
ORD506944,TXN506944,CUST502377,ACC-1084,Accessories,1238.85,1,2024-09-19,Credit Card,"Vijayawada, Andhra Pradesh",DEV806105,Website,2024-09-23,Delivered,Refunded,2024-10-03,Late delivery,refund,989.91,2024-10-10,Budget,1599,ADDR903714,ADDR903714,1,serial_return_abuse
ORD506945,TXN506945,CUST502378,ACC-1061,Accessories,931.85,1,2024-02-22,UPI,"Mysuru, Karnataka",DEV808101,Mobile App,2024-02-23,Delivered,Refunded,2024-02-24,Wrong product,refund,820.12,2024-02-25,High Value,1029,ADDR908309,ADDR908309,1,serial_return_abuse
ORD506946,TXN506946,CUST502378,FOO-1023,Footwear,867.08,1,2024-06-19,Net Banking,"Mysuru, Karnataka",DEV808101,Marketplace,2024-06-23,Delivered,Refunded,2024-06-26,Size issue,refund,661.38,2024-07-04,High Value,1029,ADDR908309,ADDR908309,1,serial_return_abuse
ORD506947,TXN506947,CUST502378,SPO-1034,Sports,4042.12,2,2024-11-26,UPI,"Mysuru, Karnataka",DEV808101,Social Commerce,2024-11-29,Delivered,Refunded,2024-12-09,Quality issue,refund,3330.4,2024-12-15,High Value,1029,ADDR908309,ADDR908309,1,serial_return_abuse
ORD506948,TXN506948,CUST502378,FAS-1067,Fashion,2057.13,1,2024-12-07,UPI,"Mysuru, Karnataka",DEV808101,Website,2024-12-10,Delivered,Refunded,2024-12-16,Size issue,refund,1713.83,2024-12-20,High Value,1029,ADDR908309,ADDR908309,1,serial_return_abuse
ORD506949,TXN506949,CUST502378,FOO-1020,Footwear,761.68,1,2024-12-08,Net Banking,"Mysuru, Karnataka",DEV808101,Mobile App,2024-12-09,Delivered,Refunded,2024-12-12,Changed mind,refund,692.89,2024-12-17,High Value,1029,ADDR908309,ADDR908309,1,serial_return_abuse
ORD506950,TXN506950,CUST502379,FOO-1038,Footwear,3404.45,1,2024-04-11,Credit Card,"Mysuru, Karnataka",DEV806222,Mobile App,2024-04-12,Delivered,Not Returned,,,,,,Mass Market,586,ADDR902762,ADDR902762,0,none
ORD506951,TXN506951,CUST502379,ACC-1014,Accessories,1932.29,3,2024-08-08,Debit Card,"Mysuru, Karnataka",DEV806222,Mobile App,2024-08-09,Delivered,Not Returned,,,,,,Mass Market,586,ADDR902762,ADDR902762,0,none
ORD506952,TXN506952,CUST502379,ELE-1002,Electronics,2174.59,1,2024-12-01,Net Banking,"Mysuru, Karnataka",DEV806222,Marketplace,2024-12-05,Delivered,Refunded,2024-12-17,Wrong product,refund,1784.41,2024-12-22,Mass Market,586,ADDR902762,ADDR902762,0,none
ORD506953,TXN506953,CUST502380,FOO-1036,Footwear,2391.12,1,2024-07-22,Debit Card,"Patna, Bihar",DEV806782,Website,2024-07-26,Delivered,Refunded,2024-08-02,Damaged product,refund,2163.26,2024-08-08,Mass Market,439,ADDR907126,ADDR907126,0,none
ORD506954,TXN506954,CUST502381,FAS-1028,Fashion,1620.83,1,2024-01-11,Wallet,"Amritsar, Punjab",DEV808363,Mobile App,2024-01-14,Delivered,Refunded,2024-01-25,Other,refund,1428.45,2024-02-02,High Value,161,ADDR903740,ADDR903740,0,none
ORD506955,TXN506955,CUST502382,FAS-1094,Fashion,1549.18,1,2024-01-02,UPI,"Ludhiana, Punjab",DEV807714,Mobile App,2024-01-03,Delivered,Refunded,2024-01-07,Wrong product,refund,1195.67,2024-01-09,High Value,548,ADDR905808,ADDR905808,0,none
ORD506956,TXN506956,CUST502382,ELE-1027,Electronics,5601.98,1,2024-01-14,UPI,"Ludhiana, Punjab",DEV807714,Website,2024-01-17,Delivered,Not Returned,,,,,,High Value,548,ADDR905808,ADDR905808,0,none
ORD506957,TXN506957,CUST502382,ACC-1044,Accessories,234.38,2,2024-10-24,Debit Card,"Ludhiana, Punjab",DEV807714,Website,2024-10-28,Delivered,Refunded,2024-11-09,Size issue,refund,227.67,2024-11-14,High Value,548,ADDR905808,ADDR905808,0,none
ORD506958,TXN506958,CUST502382,FAS-1074,Fashion,836.08,1,2024-11-10,UPI,"Ludhiana, Punjab",DEV807714,Website,2024-11-14,Delivered,Not Returned,,,,,,High Value,548,ADDR905808,ADDR905808,0,none
ORD506959,TXN506959,CUST502383,ACC-1070,Accessories,1526.58,2,2024-06-05,UPI,"Raipur, Chhattisgarh",DEV809691,Mobile App,2024-06-07,Delivered,Not Returned,,,,,,Mass Market,1351,ADDR906771,ADDR906771,0,none
ORD506960,TXN506960,CUST502383,SPO-1059,Sports,2262.87,1,2024-07-17,UPI,"Raipur, Chhattisgarh",DEV809691,Website,2024-07-21,Delivered,Not Returned,,,,,,Mass Market,1351,ADDR906771,ADDR906771,0,none
ORD506961,TXN506961,CUST502384,HOM-1017,Home,1534.73,1,2024-07-07,Wallet,"Hyderabad, Telangana",DEV806286,Mobile App,2024-07-10,Delivered,Returned,2024-07-12,Size issue,replacement,,,Budget,398,ADDR908035,ADDR908035,0,none
ORD506962,TXN506962,CUST502384,FOO-1095,Footwear,3463.14,1,2024-07-10,UPI,"Hyderabad, Telangana",DEV806286,Website,2024-07-11,Delivered,Not Returned,,,,,,Budget,398,ADDR908035,ADDR908035,0,none
ORD506963,TXN506963,CUST502384,GRO-1062,Grocery,816.04,3,2024-10-04,Net Banking,"Hyderabad, Telangana",DEV806286,Website,2024-10-07,Delivered,Not Returned,,,,,,Budget,398,ADDR908035,ADDR909673,0,none
ORD506964,TXN506964,CUST502384,SPO-1093,Sports,1902.5,2,2024-10-13,Debit Card,"Hyderabad, Telangana",DEV806286,Website,2024-10-15,Delivered,Refunded,2024-10-18,Size issue,refund,1797.17,2024-10-26,Budget,398,ADDR908035,ADDR908035,0,none
ORD506965,TXN506965,CUST502385,BEA-1011,Beauty,811.88,1,2024-05-09,Net Banking,"Nagpur, Maharashtra",DEV802190,Mobile App,2024-05-12,Delivered,Not Returned,,,,,,High Value,532,ADDR904525,ADDR904525,0,none
ORD506966,TXN506966,CUST502385,FAS-1091,Fashion,2941.38,1,2024-05-11,Debit Card,"Nagpur, Maharashtra",DEV802190,Marketplace,2024-05-15,Delivered,Not Returned,,,,,,High Value,532,ADDR904525,ADDR904525,0,none
